9,3,1,0,2,10,4,4,2,1,3,3,2.4241,3,16.37
9,4,1,0,3,17,5,4,2,0,4,5,3.8478,3,17.01
9,5,1,0,1,13,8,4,2,0,5,5,1.9982,3,17.03
9,6,1,0,2,14,6,4,2,1,8,8,4.2863,3,16.31
9,7,1,0,1,10,5,4,2,0,6,7,2.4742,3,17.02
9,8,1,0,3,19,5,4,2,0,5,5,3.219,3,17.03
9,9,1,0,1,17,3,4,2,0,1,1,4.7925,3,17.01
9,10,1,0,3,15,7,4,2,0,2,3,2.6058,3,17.03
9,11,1,0,1,15,8,4,2,0,1,1,4.1686,3,17.01
9,12,1,0,3,15,7,4,2,0,2,5,1.9678,3,17.03
9,13,1,0,2,15,7,4,2,1,8,6,1.5829,3,16.41
9,14,1,0,3,13,6,4,2,0,7,3,2.784,3,17.03
9,15,1,0,1,16,7,4,2,0,4,4,6.0031,3,17.01
9,16,1,0,2,11,3,4,2,1,7,5,2.4871,3,16.16
9,17,1,0,1,14,4,4,2,0,4,4,1.3985,3,17.01
9,18,1,0,3,13,6,4,2,0,3,3,2.7026,3,17.02
9,19,1,0,2,15,6,4,2,1,6,6,1.841,3,16.24
9,20,1,0,2,14,5,4,2,1,7,7,1.7871,3,16.16
9,21,1,0,2,10,5,4,2,1,3,3,2.0751,3,16.26
9,22,1,0,3,13,5,4,2,0,8,5,2.5528,3,17.01
9,23,1,0,1,15,5,4,2,0,4,5,2.8855,3,17.02
9,24,1,0,3,14,6,4,2,0,7,5,1.8202,3,17.01
9,25,1,0,2,16,8,4,2,1,3,17,19,3,16.36
9,26,1,0,3,16,6,4,2,0,7,7,4.0839,3,17.01
9,27,1,0,1,15,8,4,2,0,3,3,2.4778,3,17.01
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
10,2,3,0,3,15,7,4,2,0,8,1,1.7114,3,22.03
10,3,3,0,1,19,7,4,2,0,2,7,1.9023,3,22.01
10,4,3,0,3,21,7,4,2,0,8,3,2.2907,3,22.01
10,5,3,0,1,21,10,4,2,0,4,4,2.5998,3,22.01
10,6,3,0,2,24,8,4,2,1,3,3,1.722,3,22.38
10,7,3,0,1,24,6,4,2,0,6,3,2.1004,3,22.03
10,8,3,0,3,23,9,4,2,0,1,1,1.7528,3,22.01
10,9,3,0,1,23,8,4,2,0,1,6,3.8175,3,22.01
10,10,3,0,3,20,6,4,2,0,6,6,1.5843,3,22.03
10,11,3,0,1,19,7,4,2,0,7,7,3.6854,3,22.03
10,12,3,0,2,20,7,4,2,1,1,1,2.0812,3,22.36
10,13,3,0,1,20,7,4,2,0,4,4,2.2478,3,22.03
10,14,3,0,2,20,6,4,2,1,1,1,3.8227,3,22.34
10,15,3,0,2,21,6,4,2,1,7,4,2.4835,3,22.33
10,16,3,0,2,21,5,4,2,1,4,4,1.5528,3,22.26
10,17,3,0,2,20,8,4,2,1,6,6,2.0203,3,22.43
10,18,3,0,3,19,7,4,2,0,8,4,6.8017,3,22.03
10,19,3,0,2,19,7,4,2,1,8,8,3.5672,3,22.31
10,20,3,0,3,20,5,4,2,0,1,6,3.1523,3,22.03
10,21,3,0,1,18,10,4,2,0,5,5,2.3868,3,22.01
10,22,3,0,3,19,7,4,2,0,6,6,2.133,3,22.01
10,23,3,0,1,18,8,4,2,0,6,6,2.7529,3,22.01
10,24,3,0,3,21,7,4,2,0,1,1,1.5183,3,22.01
10,25,3,0,1,17,9,4,2,0,5,3,2.2185,3,22.01
10,26,3,0,3,21,7,4,2,0,4,2,3.0363,3,22.01
10,27,3,0,2,24,8,4,2,1,5,5,1.5462,3,22.31
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
11,2,1,0,2,7,4,2,4,1,5,5,3.2123,3,16.24
11,3,1,0,1,7,5,2,4,0,8,3,7.4339,3,17.01
11,4,1,0,3,7,6,2,4,0,1,1,3.7539,3,17.02
11,5,1,0,1,6,6,2,4,0,5,8,2.0544,3,17.01
11,6,1,0,3,7,5,2,4,0,3,3,4.8908,3,17.01
11,7,1,0,2,6,5,2,4,1,5,5,3.1181,3,16.19
11,8,1,0,3,6,4,2,4,0,8,8,2.3848,3,17.03
11,9,1,0,1,5,5,2,4,0,1,7,4.1858,3,17.01
11,10,1,0,3,5,3,2,4,0,3,3,2.6483,3,17.01
11,11,1,0,2,8,4,2,4,1,7,7,2.1373,3,16.3
11,12,1,0,2,6,4,2,4,1,7,7,2.4137,3,16.11
11,13,1,0,1,4,5,2,4,0,5,1,1.5442,3,17.01
11,14,1,0,3,7,5,2,4,0,2,2,3.3345,3,17.04
11,15,1,0,2,7,4,2,4,1,5,2,2.1858,3,16.22
11,16,1,0,3,5,5,2,4,0,2,2,2.2533,3,17.02
11,17,1,0,1,6,5,2,4,0,7,2,2.2595,3,17.02
11,18,1,0,3,5,4,2,4,0,1,1,1.623,3,17.01
11,19,1,0,1,9,6,2,4,0,3,5,2.2356,3,17.01
11,20,1,0,3,6,3,2,4,0,4,4,1.4999,3,17.01
11,21,1,0,1,8,5,2,4,0,5,2,1.9365,3,17.02
11,22,1,0,3,7,4,2,4,0,5,5,1.8679,3,17.02
11,23,1,0,1,6,3,2,4,0,2,6,6.2369,3,17.02
11,24,1,0,2,9,4,2,4,1,3,3,2.0665,3,16.31
11,25,1,0,2,7,6,2,4,1,7,7,1.4529,3,16.22
11,26,1,0,3,9,5,2,4,0,4,4,2.9774,3,17.01
11,27,1,0,2,5,4,2,4,1,8,8,1.6998,3,16.12
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
12,2,3,0,3,10,7,2,4,0,7,7,1.3749,3,22.03
12,3,3,0,2,11,6,2,4,1,1,1,1.824,3,22.23
12,4,3,0,3,9,6,2,4,0,2,2,3.5192,3,22.01
12,5,3,0,1,8,4,2,4,0,7,5,2.4666,3,22.01
12,6,3,0,3,9,5,2,4,0,8,8,2.4466,3,22.03
12,7,3,0,1,12,8,2,4,0,2,5,2.5469,3,22.01
12,8,3,0,3,10,6,2,4,0,3,1,3.6859,3,22.01
12,9,3,0,1,9,3,2,4,0,3,2,3.0526,3,22.03
12,10,3,0,3,9,5,2,4,0,4,4,3.2325,3,22.03
12,11,3,0,1,8,5,2,4,0,7,6,2.167,3,22.04
12,12,3,0,2,13,5,2,4,1,5,5,1.7527,3,22.26
12,13,3,0,1,8,8,2,4,0,5,5,1.5783,3,22.04
12,14,3,0,3,10,4,2,4,0,8,8,5.2527,3,22.03
12,15,3,0,1,9,5,2,4,0,5,5,2.42,3,22.03
12,16,3,0,3,9,6,2,4,0,3,3,2.4702,3,22.03
12,17,3,0,2,7,4,2,4,1,2,5,1.9264,3,22.2
12,18,3,0,2,8,7,2,4,1,6,6,2.4186,3,22.31
12,19,3,0,1,9,6,2,4,0,2,8,3.0132,3,22.03
12,20,3,0,3,10,6,2,4,0,1,1,2.8552,3,22.01
12,21,3,0,2,12,3,2,4,1,5,5,1.7167,3,22.11
12,22,3,0,2,9,8,2,4,1,2,3,2.4829,3,22.4
12,23,3,0,1,11,7,2,4,0,3,6,3.1015,3,22.03
12,24,3,0,2,12,3,2,4,1,7,7,3.0764,3,22.22
12,25,3,0,1,6,6,2,4,0,2,8,2.4354,3,22.03
12,26,3,0,2,7,6,2,4,1,2,2,1.5195,3,22.34
12,27,3,0,2,10,6,2,4,1,3,3,4.3527,3,22.4
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
13,2,1,0,3,5,4,2,4,0,4,4,2.406,3,17.01
13,3,1,0,1,6,4,2,4,0,6,5,1.7233,3,17.01
13,4,1,0,2,7,6,2,4,1,4,2,2.5559,3,16.26
13,5,1,0,1,7,4,2,4,0,8,6,11.504,3,17.01
13,6,1,0,2,6,7,2,4,1,6,8,2.6465,3,16.19
13,7,1,0,1,8,7,2,4,0,3,1,1.7673,3,17.03
13,8,1,0,2,7,5,2,4,1,2,3,1.7505,3,16.24
13,9,1,0,1,7,5,2,4,0,5,6,1.8764,3,17.02
13,10,1,0,3,5,3,2,4,0,4,4,2.688,3,17.02
13,11,1,0,1,13,1,2,4,0,3,7,7.9761,3,17.02
13,12,1,0,2,6,7,2,4,1,5,3,2.0076,3,16.21
13,13,1,0,1,7,5,2,4,0,8,7,2.2462,3,17.01
13,14,1,0,2,10,6,2,4,1,5,8,2.2,3,16.14
13,15,1,0,1,9,8,2,4,0,1,1,2.796,3,17.01
13,16,1,0,2,7,6,2,4,1,3,4,2.1963,3,16.29
13,17,1,0,1,8,4,2,4,0,4,8,2.1109,3,17.01
13,18,1,0,2,6,6,2,4,1,7,8,11.024,3,16.27
13,19,1,0,1,8,7,2,4,0,7,4,3.5359,3,17.01
13,20,1,0,3,6,5,2,4,0,2,1,3.4674,3,17.01
13,21,1,0,1,6,5,2,4,0,1,1,1.5768,3,17.01
13,22,1,0,3,8,7,2,4,0,1,1,1.8053,3,17.01
13,23,1,0,1,5,5,2,4,0,4,6,2.3347,3,17.01
13,24,1,0,2,5,4,2,4,1,7,8,2.8069,3,16.11
13,25,1,0,1,8,6,2,4,0,2,2,2.8357,3,17.01
13,26,1,0,3,7,6,2,4,0,5,5,1.8671,3,17.02
13,27,1,0,1,6,4,2,4,0,4,5,2.9905,3,17.01
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
14,2,3,0,3,12,9,2,4,0,6,1,3.0353,3,22.01
14,3,3,0,1,10,8,2,4,0,8,3,1.4753,3,22.01
14,4,3,0,3,11,9,2,4,0,3,3,1.8325,3,22.03
14,5,3,0,1,7,5,2,4,0,8,7,4.5043,3,22.03
14,6,3,0,3,11,7,2,4,0,1,1,6.3531,3,22.03
14,7,3,0,1,10,9,2,4,0,7,2,2.3777,3,22.01
14,8,3,0,2,11,6,2,4,1,5,5,4.7209,3,22.26
14,9,3,0,1,10,9,2,4,0,1,3,3.1534,3,22.03
14,10,3,0,3,9,8,2,4,0,8,8,5.7533,3,22.03
14,11,3,0,2,9,7,2,4,1,1,1,3.402,3,22.3
14,12,3,0,2,9,7,2,4,1,8,4,2.1137,3,22.34
14,13,3,0,1,15,4,2,4,0,1,8,2.3849,3,22.03
14,14,3,0,3,12,7,2,4,0,2,2,2.3529,3,22.03
14,15,3,0,1,8,6,2,4,0,1,1,1.5695,3,22.01
14,16,3,0,2,8,6,2,4,1,7,7,3.0872,3,22.36
14,17,3,0,1,11,12,2,4,0,1,8,7.7761,3,22
14,18,3,0,3,10,5,2,4,0,3,3,2.3667,3,22.01
14,19,3,0,1,9,9,2,4,0,1,6,2.0369,3,22.01
14,20,3,0,2,10,8,2,4,1,4,8,3.1986,3,22.26
14,21,3,0,2,7,6,2,4,1,3,3,3.4028,3,22.34
14,22,3,0,3,9,6,2,4,0,8,8,4.2383,3,22.01
14,23,3,0,1,10,5,2,4,0,1,1,3.5702,3,22.01
14,24,3,0,3,10,4,2,4,0,6,7,3.169,3,22.01
14,25,3,0,2,9,8,2,4,1,7,7,1.9105,3,22.43
14,26,3,0,3,10,7,2,4,0,3,1,2.7355,3,22.01
14,27,3,0,1,8,7,2,4,0,5,5,3.3505,3,22.03
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
15,2,3,0,3,21,13,4,2,0,8,6,2.6331,3,22.01
15,3,3,0,1,21,11,4,2,0,4,7,2.3399,3,22.03
15,4,3,0,3,18,7,4,2,0,2,2,4.2059,3,22.01
15,5,3,0,2,18,8,4,2,1,5,6,2.6666,3,22.28
15,6,3,0,3,21,12,4,2,0,5,5,2.9679,3,22.03
15,7,3,0,2,19,10,4,2,1,3,3,3.3337,3,22.36
15,8,3,0,3,17,11,4,2,0,3,4,2.1688,3,22.02
15,9,3,0,2,19,12,4,2,1,1,7,4.6863,3,22.41
15,10,3,0,3,18,6,4,2,0,5,2,2.6853,3,22.03
15,11,3,0,1,20,14,4,2,0,8,6,3.9013,3,22.01
15,12,3,0,2,19,8,4,2,1,6,6,2.6674,3,22.4
15,13,3,0,1,18,13,4,2,0,2,2,2.5908,3,22.01
15,14,3,0,2,23,11,4,2,1,8,5,1.998,3,22.41
